shipment_id,carrier,ship_date,status,origin,destination,freight_cost,Expected Delivery Date,Delivered_Date,delay_days
SHO4195,FEDEX,02/06/2026,Delivered,Hyderabad,Chennai,41.66,09/02/2026,02/08/2026,0
SHO4200,BLUEDART,06/13/2026,In Transit,Hyderabad,Delhi,256.3,NULL,NULL,NULL
SHO4201,BLUEDART,12/09/2024,Pending,Pune,Delhi,34.67,NULL,NULL,NULL
SHO4203,FEDEX,08/09/2025,In Transit,Bangalore,Chennai,303.65,09/11/2025,NULL,NULL
SHO4204,FEDEX,08/17/2025,In Transit,Bangalore,Chennai,293.66,08/20/2025,NULL,NULL
SHO4206,BLUEDART,11/10/2024,Delivered,Chennai,Hyderabad,465.35,11/14/2024,11/14/2024,0
SHO4209,FEDEX,02/17/2024,In Transit,Hyderabad,Mumbai,272.01,02/22/2024,NULL,NULL
SHO4212,BLUEDART,12/18/2024,Pending,Bangalore,Hyderabad,288.57,12/21/2024,NULL,NULL
SHO4215,DHL,06/13/2024,Delayed,Mumbai,Hyderabad,425.63,06/19/2024,06/24/2024,NULL
SHO4219,BLUEDART,01/10/2026,In Transit,Mumbai,Delhi,33.6,01/13/2026,NULL,NULL
SHO4220,BLUEDART,05/01/2024,In Transit,Pune,Bangalore,304.33,NULL,NULL,NULL
SHO4221,DHL,03/04/2026,Pending,Bangalore,Chennai,80.08,NULL,NULL,NULL
SHO4226,FEDEX,05/02/2026,Pending,Hyderabad,Mumbai,341.22,05/07/2026,NULL,NULL
SHO4230,BLUEDART,12/25/2025,Accepted,Bangalore,Pune,12.85,12/30/2025,NULL,NULL
SHO4233,DHL,09/13/2024,Pending,Delhi,Hyderabad,78.02,NULL,NULL,NULL
SHO4238,FEDEX,01/24/2025,In Transit,Pune,Mumbai,122.24,NULL,NULL,NULL
SHO4239,BLUEDART,02/23/2024,In Transit,Mumbai,Hyderabad,475.24,NULL,NULL,NULL
SHO4240,DHL,01/30/2024,Delayed,Mumbai,Delhi,140.26,03/02/2024,02/12/2024,NULL
SHO4242,BLUEDART,02/17/2024,Pending,Delhi,Bangalore,252.46,02/24/2024,NULL,NULL
SHO4250,FEDEX,08/21/2024,In Transit,Mumbai,Chennai,468.47,08/23/2024,NULL,NULL
SHO4251,DHL,02/22/2026,Accepted,Chennai,Hyderabad,317.91,NULL,NULL,NULL
SHO4253,BLUEDART,04/27/2026,Delivered,Chennai,Bangalore,437.19,05/02/2026,05/07/2026,5
SHO4254,BLUEDART,10/26/2025,Accepted,Bangalore,Mumbai,450.13,10/30/2025,11/01/2025,NULL
SHO4256,FEDEX,02/09/2024,Pending,Hyderabad,Pune,261.91,NULL,NULL,NULL
SHO4257,DHL,06/03/2026,In Transit,Bangalore,Delhi,48.18,06/06/2026,NULL,NULL
SHO4258,BLUEDART,03/24/2025,In Transit,Chennai,Mumbai,110.45,03/31/2025,NULL,NULL
SHO4268,FEDEX,09/25/2024,Delayed,Chennai,Bangalore,313.87,NULL,10/10/2024,NULL
SHO4272,BLUEDART,07/09/2024,Accepted,Bangalore,Mumbai,282.91,07/12/2024,07/10/2024,NULL
SHO4273,FEDEX,12/22/2024,Delayed,Delhi,Mumbai,111.02,12/26/2024,12/28/2024,NULL
SHO4274,BLUEDART,02/21/2025,Delayed,Bangalore,Hyderabad,216.52,NULL,07/03/2025,NULL
SHO4276,DHL,08/12/2025,Delivered,Mumbai,Bangalore,350.26,08/14/2025,08/14/2025,0
SHO4282,DHL,10/18/2024,Pending,Pune,Hyderabad,293.96,10/23/2024,NULL,NULL
SHO4283,FEDEX,04/12/2025,In Transit,Mumbai,Pune,421.43,04/15/2025,NULL,NULL
SHO4284,BLUEDART,04/26/2024,Accepted,Bangalore,Mumbai,78.85,NULL,NULL,NULL
SHO4286,DHL,04/03/2026,Delivered,Bangalore,Pune,403.34,05/04/2026,05/04/2026,0
SHO4292,DHL,10/09/2025,Pending,Chennai,Hyderabad,317.11,10/15/2025,NULL,NULL
SHO4297,DHL,01/31/2025,Delivered,Hyderabad,Delhi,445.72,02/05/2025,03/02/2025,25
SHO4298,BLUEDART,10/09/2025,Delayed,Mumbai,Bangalore,376.7,10/12/2025,10/18/2025,NULL
SHO4299,BLUEDART,02/15/2026,Delayed,Pune,Mumbai,165.01,02/20/2026,02/25/2026,NULL
SHO4300,BLUEDART,10/24/2025,Pending,Delhi,Mumbai,356.51,NULL,NULL,NULL
SHO4302,BLUEDART,01/11/2024,Pending,Delhi,Chennai,30.37,01/16/2024,NULL,NULL
SHO4305,FEDEX,03/01/2026,Delivered,Chennai,Bangalore,36.72,03/04/2026,05/03/2026,60
SHO4306,BLUEDART,01/02/2024,Delivered,Bangalore,Chennai,224.58,04/01/2024,01/03/2024,0
SHO4308,DHL,09/10/2025,In Transit,Hyderabad,Mumbai,282.05,NULL,NULL,NULL
SHO4311,FEDEX,09/24/2025,In Transit,Bangalore,Mumbai,306.44,09/27/2025,NULL,NULL
SHO4314,FEDEX,04/19/2025,In Transit,Hyderabad,Mumbai,438.04,04/26/2025,NULL,NULL
SHO4315,FEDEX,01/20/2025,In Transit,Delhi,Chennai,380.07,01/26/2025,NULL,NULL
SHO4317,BLUEDART,04/17/2025,Pending,Chennai,Bangalore,273.37,NULL,NULL,NULL
SHO4320,BLUEDART,11/20/2024,Delayed,Chennai,Mumbai,459.35,11/22/2024,11/28/2024,NULL
SHO4323,DHL,01/20/2024,In Transit,Hyderabad,Bangalore,128.45,01/26/2024,NULL,NULL
SHO4326,FEDEX,04/23/2024,Delayed,Pune,Delhi,158.79,NULL,05/07/2024,NULL
SHO4329,FEDEX,07/20/2024,In Transit,Delhi,Bangalore,190.47,07/24/2024,NULL,NULL
SHO4331,DHL,06/07/2025,Pending,Delhi,Chennai,412.61,NULL,NULL,NULL
SHO4333,BLUEDART,10/01/2025,Delivered,Chennai,Mumbai,423.66,10/05/2025,10/09/2025,4
SHO4334,BLUEDART,04/02/2026,Pending,Delhi,Hyderabad,165.75,04/06/2026,NULL,NULL
SHO4339,BLUEDART,03/30/2024,Accepted,Delhi,Pune,201.56,04/04/2024,04/05/2024,NULL
SHO4340,DHL,03/01/2025,Pending,Mumbai,Bangalore,477.61,06/03/2025,NULL,NULL
SHO4342,FEDEX,05/12/2025,Pending,Mumbai,Bangalore,180.27,12/10/2025,NULL,NULL
SHO4345,FEDEX,09/25/2025,Delayed,Chennai,Delhi,7.02,09/28/2025,09/29/2025,NULL
SHO4346,DHL,03/25/2024,Pending,Bangalore,Pune,301.81,03/27/2024,NULL,NULL
SHO4347,DHL,01/29/2024,Accepted,Pune,Chennai,404.07,03/02/2024,NULL,NULL
SHO4350,DHL,07/10/2025,In Transit,Hyderabad,Pune,420.91,07/17/2025,NULL,NULL
SHO4352,BLUEDART,01/16/2024,Delivered,Mumbai,Delhi,191.68,01/23/2024,01/25/2024,2
SHO4353,DHL,07/09/2024,Delayed,Chennai,Mumbai,49.06,NULL,07/22/2024,NULL
SHO4355,BLUEDART,09/26/2025,In Transit,Pune,Hyderabad,410.1,NULL,NULL,NULL
SHO4357,BLUEDART,12/25/2024,Accepted,Mumbai,Chennai,158.46,12/28/2024,NULL,NULL
SHO4362,FEDEX,12/14/2024,In Transit,Pune,Delhi,477.6,12/21/2024,NULL,NULL
SHO4363,FEDEX,02/03/2026,In Transit,Mumbai,Pune,169.87,09/02/2026,NULL,NULL
SHO4367,BLUEDART,12/27/2025,In Transit,Pune,Mumbai,289.65,02/01/2026,NULL,NULL
SHO4368,DHL,12/24/2025,Pending,Bangalore,Pune,264.58,12/27/2025,NULL,NULL
SHO4370,FEDEX,09/23/2025,In Transit,Bangalore,Mumbai,83.4,09/30/2025,NULL,NULL
SHO4371,BLUEDART,07/11/2024,Pending,Chennai,Pune,107.13,07/15/2024,NULL,NULL
SHO4373,FEDEX,06/22/2025,Pending,Pune,Hyderabad,271.67,06/29/2025,NULL,NULL
SHO4376,BLUEDART,03/06/2024,Delayed,Pune,Chennai,485.21,06/09/2024,06/19/2024,NULL
SHO4377,BLUEDART,01/02/2025,In Transit,Delhi,Pune,277.21,02/08/2025,NULL,NULL
SHO4381,BLUEDART,08/29/2024,In Transit,Delhi,Pune,51.33,NULL,NULL,NULL
SHO4382,FEDEX,03/04/2025,Pending,Delhi,Pune,207.84,NULL,NULL,NULL
SHO4389,FEDEX,10/21/2025,Pending,Pune,Mumbai,446.83,10/24/2025,NULL,NULL
SHO4392,FEDEX,01/19/2024,In Transit,Pune,Bangalore,442.22,01/25/2024,NULL,NULL
SHO4395,FEDEX,04/11/2026,Delayed,Bangalore,Mumbai,56.63,04/18/2026,NULL,NULL
SHO4397,FEDEX,02/03/2025,Accepted,Mumbai,Delhi,162.21,03/05/2025,NULL,NULL
SHO4398,FEDEX,03/24/2024,In Transit,Bangalore,Delhi,56.88,03/27/2024,NULL,NULL
SHO4399,FEDEX,02/06/2024,Delayed,Mumbai,Chennai,274.56,10/02/2024,02/20/2024,NULL
SHO4401,BLUEDART,11/17/2025,In Transit,Delhi,Mumbai,266.57,NULL,NULL,NULL
SHO4404,DHL,07/14/2025,Delivered,Bangalore,Chennai,128.48,07/19/2025,07/24/2025,5
SHO4406,BLUEDART,11/24/2024,Pending,Delhi,Hyderabad,104.9,11/27/2024,NULL,NULL
SHO4410,BLUEDART,02/02/2025,In Transit,Hyderabad,Bangalore,58.58,04/02/2025,NULL,NULL
SHO4411,DHL,12/29/2024,Delayed,Delhi,Pune,397.98,01/01/2025,01/06/2025,NULL
SHO4417,FEDEX,01/11/2024,In Transit,Chennai,Bangalore,397.25,NULL,NULL,NULL
SHO4418,FEDEX,04/20/2024,Accepted,Chennai,Pune,449.39,04/22/2024,NULL,NULL
SHO4419,FEDEX,06/11/2025,In Transit,Bangalore,Hyderabad,63.92,06/15/2025,NULL,NULL
SHO4420,BLUEDART,10/15/2024,Pending,Delhi,Bangalore,159.66,10/17/2024,NULL,NULL
SHO4425,DHL,12/18/2024,In Transit,Delhi,Chennai,49.92,12/21/2024,NULL,NULL
SHO4430,BLUEDART,06/19/2026,Pending,Hyderabad,Chennai,98.95,NULL,NULL,NULL
SHO4432,BLUEDART,11/09/2024,In Transit,Hyderabad,Mumbai,467.53,NULL,NULL,NULL
SHO4435,DHL,01/07/2026,In Transit,Hyderabad,Mumbai,253.72,NULL,NULL,NULL
SHO4436,DHL,04/30/2026,Delayed,Bangalore,Hyderabad,81.35,05/02/2026,10/05/2026,NULL
SHO4438,FEDEX,04/02/2024,Accepted,Mumbai,Bangalore,135.51,08/04/2024,NULL,NULL
SHO4439,FEDEX,01/31/2025,In Transit,Hyderabad,Bangalore,9.42,02/03/2025,NULL,NULL
SHO4441,BLUEDART,03/11/2026,In Transit,Bangalore,Pune,75.49,NULL,NULL,NULL
SHO4445,FEDEX,01/24/2024,In Transit,Chennai,Hyderabad,479.89,NULL,NULL,NULL
SHO4448,DHL,08/08/2025,In Transit,Bangalore,Mumbai,88.45,08/11/2025,NULL,NULL
SHO4452,DHL,03/13/2026,Delivered,Delhi,Bangalore,127.03,03/18/2026,03/22/2026,4
SHO4453,DHL,10/02/2025,Pending,Pune,Chennai,133.79,NULL,NULL,NULL
SHO4456,BLUEDART,02/06/2024,In Transit,Chennai,Pune,357.98,02/11/2024,NULL,NULL
SHO4457,FEDEX,01/03/2024,Delivered,Chennai,Mumbai,245.68,01/08/2024,01/13/2024,5
SHO4462,BLUEDART,03/02/2025,Delivered,Bangalore,Delhi,174.82,03/08/2025,03/08/2025,0
SHO4463,FEDEX,12/14/2025,Accepted,Mumbai,Pune,348.19,12/19/2025,NULL,NULL
SHO4467,DHL,08/07/2024,Delayed,Delhi,Mumbai,259.37,NULL,08/19/2024,NULL
SHO4470,DHL,09/17/2024,Delayed,Bangalore,Pune,472.29,09/19/2024,NULL,NULL
SHO4472,FEDEX,05/16/2024,Accepted,Bangalore,Chennai,401.99,05/20/2024,NULL,NULL
SHO4474,BLUEDART,05/22/2024,Delivered,Pune,Hyderabad,453.82,05/27/2024,05/28/2024,1
SHO4475,FEDEX,04/03/2025,In Transit,Mumbai,Delhi,139.64,09/03/2025,NULL,NULL
SHO4476,BLUEDART,08/21/2025,Delivered,Pune,Chennai,491.63,08/28/2025,08/30/2025,2
SHO4477,BLUEDART,01/08/2026,In Transit,Hyderabad,Mumbai,320.89,01/11/2026,NULL,NULL
SHO4479,FEDEX,07/28/2024,Pending,Mumbai,Delhi,185.22,07/30/2024,NULL,NULL
SHO4480,DHL,03/01/2024,Delivered,Chennai,Delhi,461.29,03/04/2024,03/07/2024,3
SHO4482,DHL,08/10/2025,In Transit,Delhi,Mumbai,253.32,NULL,NULL,NULL
SHO4485,BLUEDART,11/04/2024,Accepted,Pune,Hyderabad,469.98,NULL,NULL,NULL
SHO4486,FEDEX,05/02/2026,Delivered,Hyderabad,Bangalore,433.32,05/06/2026,05/04/2026,0
SHO4487,DHL,01/09/2026,Accepted,Hyderabad,Pune,27.1,NULL,NULL,NULL
SHO4488,BLUEDART,03/21/2024,In Transit,Mumbai,Hyderabad,51.66,03/25/2024,NULL,NULL
SHO4490,DHL,01/13/2025,In Transit,Bangalore,Hyderabad,42.45,01/20/2025,NULL,NULL
SHO4491,FEDEX,01/30/2025,In Transit,Bangalore,Delhi,230.47,02/03/2025,NULL,NULL
SHO4493,BLUEDART,11/17/2024,In Transit,Delhi,Bangalore,487.4,11/20/2024,NULL,NULL
SHO4495,FEDEX,09/24/2025,In Transit,Chennai,Hyderabad,250.62,09/27/2025,NULL,NULL
SHO4498,FEDEX,07/13/2025,Pending,Pune,Chennai,101.12,NULL,NULL,NULL
SHO4509,FEDEX,09/27/2024,Delayed,Delhi,Hyderabad,132.29,10/03/2024,10/13/2024,NULL
SHO4510,BLUEDART,09/06/2024,Accepted,Delhi,Mumbai,18.31,12/06/2024,NULL,NULL
SHO4512,BLUEDART,02/15/2025,Accepted,Bangalore,Chennai,58.22,NULL,NULL,NULL
SHO4514,DHL,12/10/2025,Accepted,Delhi,Chennai,405.92,NULL,NULL,NULL
SHO4516,DHL,10/03/2025,Pending,Pune,Bangalore,155.8,10/09/2025,NULL,NULL
SHO4519,BLUEDART,11/27/2025,In Transit,Pune,Delhi,52.67,12/01/2025,NULL,NULL
SHO4520,DHL,07/27/2025,Accepted,Hyderabad,Chennai,314.15,07/30/2025,NULL,NULL
SHO4524,BLUEDART,06/11/2025,In Transit,Bangalore,Pune,340.58,NULL,NULL,NULL
SHO4526,FEDEX,05/21/2024,In Transit,Chennai,Pune,344.57,05/27/2024,NULL,NULL
SHO4528,FEDEX,05/22/2026,In Transit,Pune,Bangalore,429.33,05/28/2026,NULL,NULL
SHO4531,BLUEDART,03/08/2025,Accepted,Hyderabad,Bangalore,406.93,10/03/2025,03/19/2025,NULL
SHO4536,DHL,12/01/2025,In Transit,Hyderabad,Bangalore,466.42,NULL,NULL,NULL
SHO4537,DHL,08/01/2026,Pending,Bangalore,Pune,36.48,NULL,NULL,NULL
SHO4541,FEDEX,11/05/2025,Delivered,Delhi,Bangalore,318.4,11/10/2025,11/08/2025,0
SHO4543,DHL,01/30/2024,In Transit,Hyderabad,Bangalore,184.32,02/02/2024,NULL,NULL
SHO4544,FEDEX,04/05/2025,In Transit,Chennai,Hyderabad,73.76,05/10/2025,NULL,NULL
SHO4545,DHL,02/06/2025,Pending,Bangalore,Mumbai,253.13,08/06/2025,NULL,NULL
SHO4547,BLUEDART,11/15/2024,In Transit,Pune,Mumbai,17.65,NULL,NULL,NULL
SHO4548,FEDEX,02/25/2026,Accepted,Bangalore,Mumbai,86.95,02/27/2026,03/04/2026,NULL
SHO4549,DHL,02/05/2026,Delayed,Pune,Delhi,166.9,02/12/2026,NULL,NULL
SHO4552,FEDEX,06/30/2026,Accepted,Chennai,Delhi,222.8,07/05/2026,NULL,NULL
SHO4553,BLUEDART,07/12/2025,In Transit,Pune,Mumbai,123.09,12/12/2025,NULL,NULL
SHO4555,DHL,07/08/2025,Delivered,Mumbai,Delhi,428.36,07/12/2025,07/17/2025,5
SHO4556,DHL,05/13/2026,Delayed,Hyderabad,Pune,96.15,05/16/2026,NULL,NULL
SHO4560,BLUEDART,12/13/2024,Delayed,Pune,Delhi,85.25,NULL,NULL,NULL
SHO4563,BLUEDART,05/21/2024,Delayed,Delhi,Mumbai,197.68,NULL,06/04/2024,NULL
SHO4564,DHL,06/04/2026,In Transit,Chennai,Bangalore,344.53,NULL,NULL,NULL
SHO4565,DHL,12/15/2024,Accepted,Hyderabad,Bangalore,454.74,12/19/2024,NULL,NULL
SHO4566,DHL,01/22/2026,In Transit,Hyderabad,Delhi,458.08,01/25/2026,NULL,NULL
SHO4567,BLUEDART,05/23/2024,In Transit,Hyderabad,Chennai,323.98,NULL,NULL,NULL
SHO4569,DHL,02/17/2024,Pending,Hyderabad,Delhi,298.5,NULL,NULL,NULL
SHO4571,FEDEX,07/03/2025,Delayed,Bangalore,Chennai,490.88,NULL,NULL,NULL
SHO4576,DHL,05/20/2026,In Transit,Delhi,Bangalore,434.78,05/24/2026,NULL,NULL
SHO4577,DHL,12/18/2024,Delivered,Hyderabad,Mumbai,178.07,12/24/2024,12/23/2024,0
SHO4581,DHL,05/22/2025,In Transit,Chennai,Pune,107.41,05/29/2025,NULL,NULL
SHO4583,FEDEX,08/08/2024,In Transit,Mumbai,Delhi,92.52,NULL,NULL,NULL
SHO4590,DHL,01/21/2026,Delayed,Delhi,Chennai,228.56,NULL,06/02/2026,NULL
SHO4594,FEDEX,03/06/2024,In Transit,Delhi,Hyderabad,133.37,06/05/2024,NULL,NULL
SHO4596,BLUEDART,11/06/2025,In Transit,Mumbai,Chennai,318.54,12/11/2025,NULL,NULL
SHO4598,BLUEDART,08/28/2024,Delivered,Chennai,Bangalore,61.12,08/30/2024,08/28/2024,0
SHO4601,BLUEDART,05/05/2025,In Transit,Delhi,Mumbai,24.97,07/05/2025,NULL,NULL
SHO4603,DHL,02/16/2025,Pending,Bangalore,Chennai,366.58,02/20/2025,NULL,NULL
SHO4608,FEDEX,05/04/2024,Pending,Pune,Mumbai,29.27,08/05/2024,NULL,NULL
SHO4609,DHL,08/17/2024,Delivered,Delhi,Pune,333.02,08/20/2024,08/23/2024,3
SHO4613,BLUEDART,05/12/2025,In Transit,Chennai,Pune,60.1,NULL,NULL,NULL
SHO4614,DHL,04/13/2026,Accepted,Bangalore,Pune,320.7,NULL,NULL,NULL
SHO4615,BLUEDART,04/14/2026,Delayed,Chennai,Hyderabad,155.73,04/21/2026,NULL,NULL
SHO4617,BLUEDART,01/03/2026,Delayed,Mumbai,Bangalore,430.6,01/08/2026,01/16/2026,NULL
SHO4619,BLUEDART,06/05/2025,Pending,Mumbai,Bangalore,479.18,10/06/2025,NULL,NULL
SHO4622,DHL,07/16/2025,Delayed,Bangalore,Mumbai,84.26,NULL,NULL,NULL
SHO4623,DHL,06/09/2025,Delayed,Mumbai,Bangalore,101.9,06/12/2025,06/16/2025,NULL
SHO4625,DHL,02/23/2024,In Transit,Delhi,Mumbai,231.53,02/27/2024,NULL,NULL
SHO4630,BLUEDART,06/21/2026,In Transit,Delhi,Pune,34.4,NULL,NULL,NULL
SHO4633,FEDEX,01/14/2024,Pending,Mumbai,Delhi,306.46,01/21/2024,NULL,NULL
SHO4634,FEDEX,09/25/2025,Delayed,Hyderabad,Mumbai,320.28,09/28/2025,10/08/2025,NULL
SHO4635,FEDEX,04/12/2025,In Transit,Delhi,Chennai,355.73,NULL,NULL,NULL
SHO4636,DHL,07/08/2025,Accepted,Pune,Chennai,157.1,NULL,NULL,NULL
SHO4639,FEDEX,01/11/2025,In Transit,Mumbai,Pune,84.0,01/15/2025,NULL,NULL
SHO4641,FEDEX,06/19/2025,Delivered,Mumbai,Pune,475.09,06/24/2025,06/28/2025,4
SHO4647,DHL,07/27/2024,Pending,Chennai,Hyderabad,289.93,07/29/2024,NULL,NULL
SHO4648,FEDEX,10/24/2025,Accepted,Hyderabad,Delhi,308.31,10/30/2025,NULL,NULL
SHO4649,FEDEX,09/11/2025,In Transit,Chennai,Bangalore,161.68,NULL,NULL,NULL
SHO4650,BLUEDART,07/22/2025,Delivered,Mumbai,Hyderabad,300.45,07/24/2025,07/26/2025,2
SHO4651,DHL,01/12/2024,In Transit,Mumbai,Hyderabad,225.18,04/12/2024,NULL,NULL
SHO4652,DHL,01/07/2024,In Transit,Chennai,Bangalore,410.13,NULL,NULL,NULL
SHO4653,DHL,02/20/2026,Pending,Hyderabad,Mumbai,61.42,02/25/2026,NULL,NULL
SHO4659,FEDEX,01/17/2024,Accepted,Pune,Delhi,202.7,01/23/2024,NULL,NULL
SHO4660,DHL,04/04/2025,Delayed,Bangalore,Chennai,2.37,04/08/2025,NULL,NULL
SHO4664,FEDEX,07/09/2025,Delayed,Hyderabad,Pune,158.42,07/11/2025,07/15/2025,NULL
SHO4665,BLUEDART,10/08/2024,Delayed,Chennai,Pune,89.28,NULL,10/20/2024,NULL
SHO4666,FEDEX,05/22/2025,Pending,Hyderabad,Chennai,120.78,05/27/2025,NULL,NULL
SHO4669,DHL,01/11/2025,Delivered,Chennai,Hyderabad,216.89,01/16/2025,01/18/2025,2
SHO4674,BLUEDART,05/29/2025,Delayed,Mumbai,Chennai,69.45,06/03/2025,NULL,NULL
SHO4675,DHL,04/20/2024,In Transit,Delhi,Bangalore,236.9,04/26/2024,NULL,NULL
SHO4676,FEDEX,02/02/2025,Delivered,Chennai,Mumbai,221.92,02/08/2025,10/02/2025,236
SHO4681,BLUEDART,06/07/2025,Delayed,Chennai,Pune,451.24,06/12/2025,NULL,NULL
SHO4684,DHL,09/22/2025,In Transit,Bangalore,Delhi,223.69,09/28/2025,NULL,NULL
SHO4686,DHL,01/20/2026,Pending,Delhi,Bangalore,352.97,NULL,NULL,NULL
SHO4689,DHL,05/15/2025,In Transit,Hyderabad,Delhi,29.1,NULL,NULL,NULL
SHO4690,DHL,06/17/2025,In Transit,Hyderabad,Pune,1.47,06/22/2025,NULL,NULL
SHO4692,DHL,08/11/2025,Delayed,Pune,Hyderabad,138.47,08/15/2025,08/22/2025,NULL
SHO4693,FEDEX,05/08/2026,Pending,Mumbai,Hyderabad,472.47,05/15/2026,NULL,NULL
SHO4699,BLUEDART,07/17/2024,Pending,Pune,Hyderabad,454.44,07/23/2024,NULL,NULL
SHO4706,FEDEX,11/22/2024,In Transit,Pune,Mumbai,387.36,NULL,NULL,NULL
SHO4708,BLUEDART,05/22/2025,Delivered,Chennai,Mumbai,126.64,05/25/2025,05/29/2025,4
SHO4709,FEDEX,04/22/2025,In Transit,Delhi,Hyderabad,183.75,NULL,NULL,NULL
SHO4711,BLUEDART,12/20/2024,Accepted,Pune,Delhi,387.81,NULL,12/25/2024,NULL
SHO4712,BLUEDART,01/23/2024,In Transit,Chennai,Mumbai,304.83,01/25/2024,NULL,NULL
SHO4714,FEDEX,03/06/2026,Pending,Bangalore,Delhi,273.29,03/08/2026,NULL,NULL
SHO4716,FEDEX,05/10/2025,In Transit,Pune,Bangalore,61.89,10/08/2025,NULL,NULL
SHO4718,BLUEDART,06/25/2025,Delayed,Hyderabad,Bangalore,221.34,06/28/2025,07/05/2025,NULL
SHO4723,FEDEX,06/12/2026,Delivered,Delhi,Bangalore,347.26,06/18/2026,06/16/2026,0
SHO4724,BLUEDART,06/27/2024,Pending,Mumbai,Chennai,475.09,07/04/2024,NULL,NULL
SHO4725,FEDEX,06/01/2024,Accepted,Bangalore,Hyderabad,109.85,06/06/2024,NULL,NULL
SHO4728,DHL,03/22/2024,Delayed,Chennai,Bangalore,272.51,NULL,06/04/2024,NULL
SHO4729,FEDEX,04/19/2024,Delayed,Pune,Mumbai,399.24,04/26/2024,05/02/2024,NULL
SHO4730,DHL,01/04/2026,Delayed,Mumbai,Chennai,33.17,NULL,NULL,NULL
SHO4731,DHL,02/02/2024,In Transit,Chennai,Pune,134.53,02/06/2024,NULL,NULL
SHO4735,BLUEDART,06/24/2025,In Transit,Bangalore,Delhi,213.48,NULL,NULL,NULL
SHO4738,BLUEDART,06/30/2026,Delayed,Chennai,Mumbai,453.1,07/05/2026,NULL,NULL
SHO4739,BLUEDART,11/02/2024,In Transit,Pune,Mumbai,57.45,11/08/2024,NULL,NULL
SHO4741,FEDEX,01/28/2026,Accepted,Hyderabad,Bangalore,413.6,01/31/2026,NULL,NULL
SHO4746,BLUEDART,04/11/2025,In Transit,Chennai,Bangalore,186.84,04/17/2025,NULL,NULL
SHO4747,DHL,05/22/2025,Accepted,Mumbai,Pune,499.28,NULL,NULL,NULL
SHO4752,DHL,03/19/2025,Pending,Bangalore,Chennai,375.44,NULL,NULL,NULL
SHO4753,BLUEDART,09/24/2024,Accepted,Mumbai,Bangalore,323.86,10/01/2024,NULL,NULL
SHO4754,FEDEX,03/21/2024,In Transit,Chennai,Hyderabad,111.38,NULL,NULL,NULL
SHO4755,FEDEX,03/06/2025,Delayed,Delhi,Bangalore,224.98,09/06/2025,06/13/2025,NULL
SHO4757,DHL,10/11/2024,In Transit,Delhi,Mumbai,79.26,NULL,NULL,NULL
SHO4760,BLUEDART,06/21/2025,Pending,Chennai,Hyderabad,186.24,06/24/2025,NULL,NULL
SHO4762,FEDEX,07/12/2025,Delayed,Mumbai,Pune,367.79,07/16/2025,07/19/2025,NULL
SHO4763,FEDEX,09/13/2024,Delayed,Delhi,Bangalore,84.41,NULL,09/30/2024,NULL
SHO4767,FEDEX,07/12/2024,In Transit,Pune,Delhi,159.37,NULL,NULL,NULL
SHO4770,DHL,07/11/2024,Pending,Bangalore,Chennai,139.54,NULL,NULL,NULL
SHO4771,BLUEDART,04/25/2025,Delayed,Bangalore,Delhi,15.83,04/27/2025,05/05/2025,NULL
SHO4772,BLUEDART,10/15/2025,Pending,Chennai,Mumbai,147.22,10/20/2025,NULL,NULL
SHO4773,FEDEX,02/22/2024,In Transit,Chennai,Bangalore,211.22,NULL,NULL,NULL
SHO4774,DHL,06/18/2025,Delayed,Pune,Bangalore,407.8,06/25/2025,06/30/2025,NULL
SHO4775,DHL,01/31/2024,Accepted,Chennai,Pune,320.8,NULL,08/02/2024,NULL
SHO4776,FEDEX,10/15/2024,In Transit,Pune,Mumbai,85.69,NULL,NULL,NULL
SHO4778,DHL,02/09/2024,In Transit,Bangalore,Delhi,476.34,08/09/2024,NULL,NULL
SHO4780,FEDEX,08/17/2024,Delivered,Hyderabad,Delhi,202.08,08/19/2024,08/20/2024,1
SHO4782,BLUEDART,05/19/2024,Delayed,Hyderabad,Delhi,301.94,05/23/2024,NULL,NULL
SHO4784,FEDEX,10/13/2024,Delayed,Bangalore,Hyderabad,391.25,10/16/2024,10/26/2024,NULL
SHO4786,FEDEX,11/15/2024,In Transit,Delhi,Bangalore,78.55,NULL,NULL,NULL
SHO4787,DHL,06/29/2025,In Transit,Hyderabad,Mumbai,37.63,07/06/2025,NULL,NULL
SHO4790,FEDEX,03/01/2026,Delivered,Mumbai,Hyderabad,298.97,03/05/2026,03/08/2026,3
SHO4792,BLUEDART,07/10/2025,In Transit,Hyderabad,Delhi,369.3,09/10/2025,NULL,NULL
SHO4793,DHL,01/10/2025,Pending,Mumbai,Pune,483.56,05/10/2025,NULL,NULL
SHO4794,FEDEX,08/12/2025,Delayed,Chennai,Pune,282.49,08/16/2025,08/26/2025,NULL
SHO4796,DHL,05/14/2026,In Transit,Bangalore,Pune,340.93,05/16/2026,NULL,NULL
SHO4799,DHL,01/04/2024,In Transit,Delhi,Chennai,28.65,NULL,NULL,NULL
SHO4800,BLUEDART,12/11/2025,In Transit,Pune,Delhi,279.39,12/14/2025,NULL,NULL
SHO4801,DHL,11/14/2024,Accepted,Chennai,Pune,429.58,NULL,NULL,NULL
SHO4804,BLUEDART,05/14/2026,In Transit,Mumbai,Chennai,309.01,05/17/2026,NULL,NULL
